ra,dec,mag,pmra,pmdec,ci,spect,proper
16.011809,31.568241,6.61,65.38,-54.5,1.094,K0,
16.012117,32.039537,7.07,5.88,5.08,1.203,K0,
16.013021,-72.462898,6.58,-21.56,-32.43,1.404,K3III,
16.013027,-39.088508,6.67,6.08,-50.26,0.249,A5mA5-F2,
16.013231,-8.411353,5.53,-15.05,-11.99,0.043,A0Vs,
16.014204,4.427363,5.82,-43.01,75.24,1.003,K0III:,
16.014919,-40.43548,6.21,15.08,32.89,0.01,A0V,
16.015044,13.271648,7.05,-11.56,-28.59,0.528,F8V,
16.015262,39.177518,6.74,17.25,11.96,0.131,A0,
16.016075,64.950031,7.06,16.38,-4.58,0.111,A2,
16.017412,33.303509,5.39,-196.89,-773.01,0.612,G2V,
16.018288,-21.155648,7.12,-22.19,-16.07,1.054,G8III,
16.018468,-54.577899,6.12,-38.4,-41.21,0.264,A7III,
16.018911,-24.266601,7.16,7.48,0.08,1.474,K4III,
16.019644,-63.776538,6.42,-3.23,-3.5,0.567,F8II,
16.020644,17.818397,5.1,-46.09,152.84,0.992,G8III,
16.022098,-31.889137,6.33,9.66,-1.25,1.454,K4III,
16.0237,-66.848606,7.36,-19.73,-21.82,1.444,M5III,
16.024047,29.851061,4.98,-38.2,-6.9,-0.05,A0p...,
16.025733,47.142633,7.16,-3.94,11.64,1.413,K0,
16.028106,-3.763435,6.87,-76.23,30.07,0.395,F2,
16.029813,-34.627238,7.43,-5.18,-8.19,1.797,K4/K5III,
16.031532,58.565251,4.01,-320.07,334.96,0.528,F8IV-V,
16.032071,-21.980389,7.19,-11.51,-24.44,0.089,B9V,
16.033018,-37.534367,7.39,-11.5,-23.93,0.097,Ap Si,
16.033917,40.022846,6.86,-57.09,30.04,1.298,K0,
16.034578,-51.120771,6.38,-11.88,-15.38,-0.003,B5V,
16.034678,-36.743914,6.99,-21.43,-21.4,0.006,A0V,
16.034877,52.915917,5.93,1.8,-36.56,1.498,K5III,
16.035176,-0.821106,7.27,-22.24,-19.53,0.3,A2,
16.036212,-42.700229,6.91,-3.12,-169.16,0.501,F6V,
16.037099,-22.68756,7.33,-11.43,-22.83,0.079,B9.5V,
16.037792,-73.515408,6.68,-14.27,-74.28,0.236,A6III,
16.038248,22.804454,4.82,4.57,24.04,0.066,A3V,
16.041252,-56.854462,6.51,-145.89,-120.96,0.526,F7V,
16.04422,47.240355,6.52,-67.82,64.49,1.164,M6e,
16.044283,-29.1358,6.07,34.54,-9.53,1.304,K2/K3III,
16.045334,-0.412387,7.45,-26.29,6.22,1.018,G5,
16.046172,22.238464,7.03,-13.82,-25.28,0.148,A2,
16.046634,46.036705,4.72,56.01,-61.25,-0.094,B9III,
16.047763,-25.014308,7.03,-18.78,-26.42,0.177,A0V,
16.04792,-62.54159,6.25,-30.89,-26.69,-0.015,B9.5V,
16.048886,-43.441546,7.36,-12.6,-15.29,0.073,B9V,
16.04968,-8.048205,7.12,15.2,-7.57,0.427,F2,
16.050975,-5.834548,6.97,5.17,-26.96,1.348,K2,
16.051961,-19.840713,7.31,-11.55,-4.96,0.264,A2/A3III,
16.052599,59.410738,6.19,-18.57,-30.45,1.576,M1III,
16.053579,-49.229695,4.65,41.18,10.39,0.902,G8III,
16.054482,-26.7171,6.96,-2.52,-180.22,0.505,F7V,
16.055379,36.631787,5.79,8.03,-13.52,0.586,A2V+...,
16.05573,-25.86524,4.96,-67.89,-37.57,1.234,K3III,
16.05672,-38.602541,4.9,-17.68,-28.54,-0.146,B6III/IV,
16.058718,76.793939,5.73,-17.52,20.44,0.051,A3V,
16.058931,-57.775064,4.63,-118.32,-78.34,0.252,A7IV,
16.059545,-32.000538,6.0,-37.6,-29.22,0.47,F5IV/V,
16.061003,11.433568,7.13,-54.18,-26.09,1.297,K2,
16.061505,-64.465026,7.44,-3.55,-3.37,1.148,G8III,
16.061537,59.089625,6.81,-17.64,-10.55,0.99,K0,
16.062352,-60.498462,7.12,-4.22,-2.23,-0.046,B3IV,
16.062692,4.986834,6.07,-38.08,17.25,0.96,G9III,
16.063843,17.802772,6.75,-22.63,17.03,1.204,K0,
16.065195,-24.726312,6.22,-4.22,5.95,1.386,K2/K3III,
16.066767,73.148371,6.85,-51.72,91.09,0.488,F5,
16.067706,25.254843,7.1,-488.79,696.64,0.771,G8V,
16.068389,-59.176182,6.4,-4.71,-4.14,1.366,K1II/III,
16.069389,-9.919725,7.4,1.29,-23.13,1.274,K0,
16.070413,34.178791,6.78,-28.16,13.63,0.065,A0,
16.071617,-33.213718,6.1,-29.4,-34.06,0.338,F3III,
16.072123,6.011276,7.14,20.76,-34.35,1.241,K0,
16.07259,-53.710375,6.46,-3.09,-17.21,0.006,B9II/IIIp..,
16.073867,-11.44938,7.44,-69.17,-20.93,0.75,G8V comp,
16.074886,0.67222,6.81,4.89,-82.66,0.451,F8,
16.076899,-37.862951,5.91,-128.48,-116.19,0.409,F3V,
16.07817,-1.160148,7.28,-145.36,-27.74,0.985,K2,
16.078424,-37.816131,7.08,-11.41,-25.17,-0.011,B8/B9V,
16.079025,-39.434656,6.95,-17.97,-24.48,-0.084,Ap SiCr,
16.080264,70.261717,6.85,5.91,26.43,0.128,A0,
16.080273,60.044716,7.41,-2.76,-3.74,1.167,K0,
16.082469,39.156509,6.66,-571.24,52.59,0.734,G8V,
16.08414,-18.539472,6.74,-49.45,-29.16,0.465,F5V,
16.085691,-3.527611,6.87,-22.66,9.47,0.176,A0,
16.087642,-56.339903,7.22,-1.88,-3.27,1.89,M5III,
16.088418,-55.811196,7.49,-8.33,-5.53,0.84,F7II,
16.089954,-31.456928,7.07,-33.39,-35.19,0.251,A2m...,
16.09062,-19.805453,2.56,-6.75,-24.89,-0.065,B0.5V,Acrab
16.09071,-19.80186,4.9,-34.59,-7.47,-0.024,B2V,
16.093872,8.096248,6.27,7.55,0.79,0.084,A3m,
16.093861,21.892864,7.23,-57.56,-94.24,0.593,G0III,
16.094572,-20.45006,7.39,296.74,-359.35,1.043,K3/K4V,
16.09571,-6.291129,6.35,50.0,5.83,0.413,F2IV,
16.095868,32.247778,6.71,-28.87,-25.0,1.524,K5,
16.096887,36.528223,7.39,-20.4,4.43,0.87,G5,
16.09785,9.935957,6.93,-16.8,11.03,0.042,A2,
16.098851,-72.400898,5.7,-33.29,71.48,1.169,K1IIICNII,
16.099948,-6.139754,6.39,-34.19,-5.3,1.034,K0,
16.100785,13.320929,6.8,17.22,-19.4,0.995,K0,
16.101607,64.687296,7.08,-39.83,40.68,1.234,K0,
16.101772,-23.606315,5.9,-10.98,-29.18,-0.071,B8V,
16.103823,-0.366523,7.41,-25.19,-8.15,1.002,G5,
16.104049,1.711022,7.41,-10.59,-18.12,0.976,G5,
16.105475,67.810134,5.44,-35.94,62.65,-0.019,A0Vn,
16.106423,5.412666,7.39,-41.98,16.32,0.44,F0,
16.108176,-45.173185,4.73,17.47,37.03,0.23,Am,
16.108591,-40.450162,7.22,-2.14,-7.13,0.735,G2/G3V,
16.109874,-36.802288,4.22,-15.84,-31.06,-0.184,B2.5Vn,
16.112523,-64.56159,7.11,-3.63,-5.6,1.305,K1III,
16.113452,-20.669192,3.93,-10.55,-23.73,-0.046,B1V,
16.116547,47.505042,6.65,-7.12,7.92,-0.025,A0,
16.116975,-3.877834,7.43,-16.61,-16.91,1.692,M...,
16.117604,-14.071292,6.32,-261.22,11.77,0.66,G5V,
16.120054,-76.255923,7.45,-18.78,-10.9,1.136,K1III,
16.120343,-45.346215,7.38,-2.57,-6.09,1.419,G8/K0II,
16.120427,-42.069612,7.18,-5.26,-20.97,1.594,K2/K3IIICNw,
16.121168,-36.755676,5.72,52.54,-56.45,0.298,F0/F2V,
16.122827,21.822615,6.15,-13.38,-42.98,1.365,K4III,
16.123357,-56.190956,6.16,-0.8,0.31,0.565,F2II,
16.123424,-20.868764,4.31,43.68,-45.3,0.831,G6/G8III,
16.123644,-48.422438,6.61,35.0,-16.05,0.147,A1m...,
16.123801,13.336464,7.32,-99.86,29.16,0.344,F3III,
16.126321,-36.719656,6.64,42.12,9.44,1.116,K1III,
16.126782,-12.74541,5.75,-41.67,-27.64,0.018,B9V,
16.127094,9.891743,5.63,-20.84,-7.13,0.2,A7V,
16.128905,-46.525343,7.07,-15.42,-41.53,0.045,A0V,
16.130291,12.373522,7.29,21.49,-13.51,0.948,G5,
16.13108,-24.462349,6.32,-9.52,-23.92,-0.038,B8IV/V,
16.132758,-71.944637,7.01,-11.73,-33.98,0.273,A7IV,
16.133165,45.380295,7.01,-2.73,12.31,1.017,K0,
16.134551,-36.231835,6.75,-16.39,-29.38,-0.056,B9V,
16.134591,17.04698,5.0,-34.29,-5.46,0.931,G8III,Marsic
16.13471,17.054382,6.25,-20.63,-29.4,1.14,K1III,
16.134753,-58.970753,6.74,-8.2,-27.6,0.224,A4V,
16.134921,10.080439,6.74,-29.96,-27.33,0.169,A3,
16.135312,-18.243133,7.02,19.1,-128.62,0.562,G1V,
16.135329,-27.730436,7.19,-14.73,-4.84,1.613,K4/K5III,
16.135439,-26.326679,5.35,99.72,-5.78,1.643,M2III,
16.136344,-53.078952,6.86,-1.7,-0.74,1.989,K5III,
16.136592,-77.288952,7.45,-9.31,-9.9,-0.039,B8V,
16.138026,-51.636109,7.44,-24.6,-7.55,1.56,K3III,
16.140841,-77.238825,7.3,-15.73,-6.82,1.117,K0III,
16.140903,-10.102308,6.69,38.07,-109.97,0.507,F7V...,
16.141132,8.53431,5.69,-13.62,-6.16,1.575,M3.5IIIa,
16.142494,-62.981878,6.88,-2.04,-10.94,-0.062,Ap...,
16.142858,-39.105094,7.0,-9.56,-24.25,0.19,A8/A9,
16.142934,-39.092854,6.65,-6.45,-22.46,-0.071,A1/A2III,
16.143476,8.613176,6.47,-30.26,-29.91,1.418,M4III,
16.145478,-23.685416,5.86,-10.21,-25.79,0.02,B9V,
16.146162,44.934906,4.23,-25.98,35.86,-0.045,B9MNp...,
16.146286,17.205638,6.13,-19.13,-30.74,-0.003,A0Vnn,
16.147495,-61.80058,7.29,2.37,-3.67,1.64,K4III,
16.149529,36.490944,4.73,-40.71,343.47,1.015,K0III-IV,
16.149689,3.454475,5.93,-36.32,12.17,1.471,K5III,
16.150594,-9.647802,7.25,-32.22,-6.64,0.349,A5,
16.150806,57.937883,6.33,-23.7,33.37,0.032,A1V,
16.152513,-56.057943,6.51,0.43,-2.66,1.389,K3III,
16.152597,50.180863,6.86,-7.57,17.56,1.028,K0,
16.153115,6.378695,5.93,258.17,-746.68,0.988,K1+...,
16.15309,-32.100335,7.45,-11.04,-306.77,0.506,F7V,
16.153806,-71.069607,7.23,-199.75,-393.16,0.714,G8V,
16.154869,41.095202,6.69,-207.82,66.5,0.53,F5,
16.155154,-57.934318,5.57,-13.19,-59.65,-0.024,B9V,
16.156536,63.407638,6.86,4.75,-13.25,0.117,A3,
16.157219,55.828975,6.43,-32.69,23.18,1.076,K0,
16.157397,11.574461,7.45,-97.64,100.93,0.604,G0,
16.157768,11.74791,7.04,-7.0,10.28,0.387,F0V,
16.158818,-32.649012,6.18,-22.76,-30.22,0.79,K1III,
16.161501,0.819842,6.68,-7.96,-21.17,1.36,K2,
16.161905,-56.445149,7.11,-136.14,334.48,0.856,K3V,
16.164033,-3.466729,5.39,-24.27,0.64,1.446,K4III,
16.164609,-33.545805,5.5,-25.69,-44.91,-0.075,B8V,
16.164833,-12.885696,7.47,26.88,5.66,1.128,K0III,
16.165354,-18.34062,6.43,-67.44,-69.2,0.447,F3V,
16.165649,59.871764,6.76,17.03,-9.0,0.069,A0,
16.166441,-62.967154,6.5,-12.76,-60.72,0.231,A3m...,
16.166822,-35.642559,7.16,27.31,-75.53,0.596,G1/G2V,
16.167754,26.74275,6.57,-18.35,37.66,1.037,K0III,Kamuy
16.168466,25.487792,7.41,1.92,11.91,0.939,G8II-III,
16.169411,-24.58242,6.64,-19.17,-34.29,0.024,A0V,
16.169599,-40.128829,7.07,-6.28,-8.92,0.145,B3Vne,
16.170083,1.601092,6.61,11.32,-54.59,0.961,K0,
16.17109,-26.909126,6.59,-14.49,-32.91,0.073,Ap...,
16.171134,48.61138,7.4,-13.38,-16.77,0.95,G5,
16.172193,-22.157021,7.05,-4.32,-28.52,0.145,A0V,
16.173412,43.817645,6.61,132.52,-298.38,0.877,K0V,
16.174142,-62.922911,7.45,-11.94,-8.95,-0.004,B9.5III,
16.180424,75.877563,5.48,-1.38,13.19,-0.093,B8V,
16.181676,30.985403,7.42,-84.28,-171.72,0.706,G5,
16.183136,43.055009,7.36,-24.38,27.31,1.074,K0,
16.18391,-29.41622,5.09,-85.58,-87.92,1.131,K0III,
16.188256,-41.119803,5.86,-79.37,-125.52,0.273,F0IV,
16.188559,-45.33343,6.65,-99.9,-60.33,0.482,F8V,
16.191316,16.665692,6.09,2.15,5.75,0.02,A0V,
16.191601,9.712027,6.52,26.34,-10.86,0.268,F0IV,
16.192646,-27.150852,6.95,-23.14,-22.11,0.121,B9V,
16.193899,23.494801,5.74,-21.23,-11.72,1.519,M4IIIa,
16.194333,33.342764,6.3,5.07,14.22,1.228,K2III,
16.196556,42.374569,5.89,-6.95,24.71,1.464,K4II+...,
16.196682,36.425094,5.62,-8.89,-28.0,1.352,K3III SB,
16.199424,-54.352934,6.53,-10.73,-15.88,0.02,B9IV,
16.199926,-19.460708,4.0,-9.7,-25.25,0.076,B2IV,Jabbah
16.199997,-10.064253,4.93,-21.92,-27.95,0.087,A3IV,
16.200681,-18.232623,7.41,40.45,-33.04,0.616,G1/G2V,
16.201818,39.055524,6.39,-3.91,-21.39,1.262,K0,
16.202032,-8.547576,5.43,44.39,1.45,0.118,A4V,
16.204456,-28.417305,5.67,-22.99,-40.9,0.012,B9V,
16.204864,32.655356,7.35,-94.03,31.24,1.036,K0,
16.205057,-27.926372,4.58,-10.31,-23.17,-0.172,B2V,
16.206168,-61.929027,7.02,-28.26,-35.46,0.023,A0V,
16.207047,67.144176,6.21,-11.94,-42.55,0.993,G8III,
16.208936,75.210681,6.36,-43.51,35.73,1.283,K2IV,
16.212629,26.670583,6.48,68.89,-31.74,0.391,F3V,
16.212693,-1.721905,7.48,-0.31,-3.66,-0.117,B8,
16.214289,19.101548,7.08,-41.33,-5.31,1.494,K2,
16.215718,-4.220809,6.26,-29.74,-19.79,0.133,A1V,
16.216046,12.800702,7.01,5.49,26.93,0.23,A3,
16.218877,21.566191,6.69,-46.36,17.55,0.182,A2,
16.219763,-15.116965,7.32,4.67,-19.72,1.688,K5III,
16.219959,-49.884702,6.83,-24.09,-24.19,0.15,A0V,
16.220083,-34.306883,7.39,-8.82,-1.84,1.795,M2III,
16.220257,38.072414,7.08,-20.04,24.44,0.363,F2,
16.220953,5.021086,5.46,36.31,-5.11,1.472,K5III,
16.221381,-53.671171,6.03,-3.95,-3.14,1.965,M0III,
16.221791,13.526911,6.68,183.41,-418.7,0.764,G8V,
16.222984,-55.540947,5.78,-100.49,-41.91,0.365,F2III,
16.223697,35.198925,7.49,-5.95,-42.5,1.36,K5,
16.223778,-4.051575,6.96,-45.75,-12.45,0.296,A5,
16.224345,39.824424,7.14,-0.04,15.08,1.263,K0,
16.224447,-64.985658,7.46,-15.51,-11.03,-0.052,B9IV,
16.224648,-54.630467,4.95,-5.33,-22.48,1.017,G4III,
16.227388,-1.475133,6.45,-52.21,3.07,0.997,K0,
16.227875,-21.39996,6.68,-122.15,8.52,0.617,G3V,
16.229287,-8.118012,6.84,-42.23,-8.72,1.071,K0,
16.229305,-24.422092,6.4,-9.97,-19.22,0.043,B6IV,
16.230696,6.993917,7.41,0.3,2.93,0.168,A3,
16.230807,-11.837747,5.24,-5.96,-10.11,1.394,K3III,
16.234848,-58.039044,7.04,14.02,21.69,1.29,K1III,
16.235136,-4.158479,7.4,-28.43,-7.03,0.126,A0,
16.235501,-48.932773,6.75,7.76,-8.64,1.29,K2II/III,
16.23665,-31.663651,6.55,-81.41,-252.61,0.646,G1V,
16.237113,5.901846,6.3,43.64,-21.04,1.148,K2III,
16.237935,-10.414497,7.28,69.67,-17.72,0.495,F8,
16.239094,-3.694323,2.73,-45.83,-142.91,1.584,M1III,Yed Prior
16.239479,2.647193,6.93,-2.25,-57.38,0.543,F5,
16.239546,-33.011088,5.91,-8.41,-18.79,1.021,K0III,
16.241357,-21.107636,6.41,-16.07,-29.73,0.002,B9V,
16.242628,73.394891,6.02,-10.86,34.33,0.063,A3V,
16.244235,-18.535649,6.32,-92.49,-125.94,1.085,K1III,
16.24469,33.858613,5.23,-266.47,-86.88,0.599,F8V,
16.245067,7.858242,6.59,-16.16,-4.82,1.3,K0,
16.246656,18.216564,7.46,-7.71,-22.19,0.996,G8III,
16.248146,-22.380306,7.38,-15.72,-22.55,0.075,B9V,
16.248175,-25.476976,6.06,-9.79,-22.09,0.027,B8V,
16.24938,-39.627811,7.16,-19.28,-31.33,0.019,B9.5V,
16.254159,34.713169,7.25,-18.75,-29.02,1.052,K0,
16.254257,-47.372021,5.13,-36.77,-45.86,-0.114,B8V,
16.256656,-42.899422,6.14,-29.21,-4.92,1.114,K2III,
16.257297,-63.685682,3.86,3.51,-13.49,1.105,G5II,
16.257955,18.808087,5.72,-68.39,-84.77,1.126,K3III,
16.25924,-12.680035,7.48,0.97,1.54,0.155,A1V,
16.260352,-8.369442,5.49,232.16,-495.84,0.652,G1V,
16.263132,53.236672,6.95,12.67,-61.92,0.403,F0,
16.263146,27.422081,6.14,-33.95,-39.13,1.334,K2,
16.263834,-57.91235,5.61,-12.12,-49.86,0.137,A5III,
16.264089,36.554481,7.0,-8.87,-7.88,1.332,K5,
16.264304,-14.849115,6.09,6.56,1.45,0.098,A0III,
16.266626,11.425268,7.26,-44.42,44.8,0.994,K0,
16.26917,-43.125532,6.92,8.85,-10.98,1.198,K1III,
16.271311,23.122726,6.57,-12.87,-12.41,0.986,K0,
16.272112,-1.648134,7.07,-123.82,28.51,0.521,F8,
16.273316,8.035983,7.47,-14.79,-16.03,0.958,G5,
16.274082,-24.281945,6.7,-14.09,-0.29,0.147,B9III/IV,
16.278687,-53.811109,5.45,8.62,-0.67,1.696,M2IV,
16.279107,29.150261,5.8,23.6,-17.05,0.063,A3V,
16.279574,40.038371,6.76,-14.96,25.23,1.527,K2,
16.280074,-5.49679,7.2,-19.96,-13.34,0.261,A2,
16.282028,-3.953349,6.18,38.91,6.67,0.326,A9Vn,
16.282657,18.846042,7.44,18.42,1.38,1.542,K2,
16.282991,-21.304131,6.61,-14.28,-25.42,0.01,B9V,
16.283017,-80.800251,7.15,-14.68,-15.46,1.038,K0III,
16.283042,-53.696234,6.4,-58.94,-113.01,0.793,G5V,
16.283111,-20.104088,6.4,-5.79,-7.06,1.27,G8III,
16.283593,-50.068122,4.97,-2.24,-3.96,0.788,F9Ia,
16.284849,-67.941285,5.95,-44.74,-84.65,0.159,A4V,
16.287051,-70.991345,7.08,1.56,3.27,0.081,A2III/IV,
16.287595,59.755023,5.37,6.81,25.56,1.551,M4IIIa,
16.28915,-53.086385,6.3,-59.47,-49.7,0.273,A7V,
16.291791,75.75533,4.95,-89.94,257.8,0.393,F5V,
16.295377,1.496714,6.5,-16.09,-1.26,1.128,K0,
16.295954,-4.036725,7.21,8.93,-59.58,0.511,F5,
16.296097,31.804384,6.84,155.73,312.26,0.605,G0,
16.297213,-13.372492,7.24,-41.45,-31.88,1.111,K0III,
16.297568,35.699578,7.46,1.86,3.86,0.135,A0,
16.297652,23.607308,7.2,18.85,36.48,1.468,K2,
16.299927,-13.444744,7.36,-26.06,-39.98,0.351,F0V,
16.300332,6.078566,7.28,10.5,-38.87,1.03,G7II,
16.301623,62.423288,7.33,-8.52,-45.53,1.08,K0,
16.302721,68.554545,6.39,-24.68,44.88,1.343,K0,
16.303924,-34.914732,7.1,-32.29,-5.04,1.702,K5III,
16.304489,-28.041707,7.07,-11.67,-24.97,-0.016,A0V,
16.304851,-46.449804,7.48,-8.16,-9.27,1.79,M3III,
16.304973,-28.61402,4.8,-33.79,-100.59,0.008,A0V:,
16.305358,-4.692511,3.23,82.39,40.08,0.966,G8III,Yed Posterior
16.306537,-73.043404,6.58,-7.08,-17.33,0.012,B9V,
16.306571,25.896685,6.7,-4.27,0.46,0.882,G8III,
16.30726,-58.392912,7.22,-59.87,-86.36,1.243,K2III,
16.307536,-17.387683,7.36,25.03,-40.24,0.415,F3V,
16.309075,77.548693,7.48,27.22,-47.01,1.482,K0,
16.314398,-57.89979,6.54,-1.1,-1.2,0.931,F8/G0Ib,
16.316783,-14.872825,5.97,-21.18,-1.13,1.475,K3IIICNpvar,
16.316826,37.765718,7.22,-18.14,-44.3,1.128,K2,
16.317403,-49.406355,7.28,10.3,-3.56,0.027,B6:Vn...,
16.318811,-20.218072,6.29,16.84,-15.31,1.066,K0III,
16.319281,-6.876306,6.88,-13.93,-88.26,1.09,G5,
16.319783,49.038159,5.93,-21.35,33.4,1.369,K6III,
16.321444,-35.490897,6.63,-34.28,-34.35,0.375,F3IV/V,
16.321568,-42.673965,5.44,6.62,-10.28,0.099,A3Vn,
16.322444,-54.513595,7.09,143.86,-98.37,0.642,G4V,
16.325421,-30.901869,7.29,58.61,19.58,0.585,G1/G2,
16.325758,-30.906716,5.53,82.88,21.81,0.466,F5IV,
16.326423,-18.828028,7.06,-14.57,2.12,0.255,A1IV,
16.329011,46.313366,3.91,-13.15,39.31,-0.151,B5IV,
16.329214,19.833476,7.49,-9.36,9.3,1.262,K0,
16.330359,76.143136,7.05,-1.09,11.22,0.204,A3,
16.330687,-50.155508,4.01,-159.36,-52.84,1.08,G8III,
16.331217,83.697267,7.13,-17.94,18.78,0.184,A2,
16.33199,39.708584,5.48,-129.35,-2.49,0.41,F3IV-V,
16.333465,-64.648816,6.7,-16.59,-33.1,0.0,B9/B9.5V,
16.334521,21.13261,6.04,-23.66,-51.93,0.938,G8II,
16.334859,-20.056399,7.36,-13.07,-25.21,0.156,B9II/III,
16.337393,-39.630021,6.89,8.51,16.13,1.015,K1III,
16.338099,-74.305922,7.28,16.65,7.39,1.008,K0III,
16.338392,36.975584,6.57,-13.91,-22.69,1.527,M0,
16.339119,-78.695745,4.68,-9.91,-36.59,1.68,M5III,
16.340159,52.039035,6.63,19.64,-3.76,0.085,A2,
16.340345,-55.139706,5.76,19.61,-14.3,0.97,G6III,
16.340795,-78.667496,5.27,-1.67,-30.98,1.413,K3III,
16.34117,-12.911038,6.56,-49.26,31.84,0.385,F0III/IV,
16.342394,-39.430344,6.11,-14.1,-45.0,-0.079,B9V,
16.342802,-68.536649,7.2,-15.95,-11.42,-0.048,B8/B9V,
16.343939,-24.16932,4.55,-4.23,-14.71,0.758,A4II/III,
16.34536,-21.840674,6.8,2.41,-8.96,1.704,K5III,
16.352976,22.239822,6.91,-7.66,-14.05,1.26,K2,
16.353143,-25.592796,2.9,-10.03,-18.03,0.299,B1III,Alniyat
16.355331,-23.707982,7.04,-10.96,-24.23,0.137,B6/B7Vn,
16.357219,-33.301267,7.39,-25.63,-22.32,0.465,F3V,
16.35751,-48.188624,6.51,-13.24,-22.98,-0.047,B7V,
16.359536,-33.234545,7.36,20.1,-6.25,1.466,K3III,
16.359686,0.076807,6.85,-18.88,-41.08,1.112,K0,
16.360257,-51.751077,6.87,-27.41,-77.47,1.248,K2IIICN...,
16.360413,-71.873898,6.71,-31.99,-27.6,0.02,A0V,
16.360788,70.497577,7.32,21.64,-40.66,1.066,K0,
16.362712,-42.003727,7.44,-14.25,-17.25,0.321,A5m...,
16.363536,69.109391,5.26,-18.48,-10.59,1.115,K2III,
16.364443,21.812223,7.09,-9.2,16.96,1.234,K2,
16.365145,13.455276,7.39,-31.22,-76.03,1.33,K2,
16.365159,-55.551619,7.0,-18.64,-38.05,0.173,A3IV,
16.365338,19.15313,3.74,-47.44,44.61,0.299,A9III,
16.367875,1.029039,4.82,-156.01,48.09,0.338,F0V,
16.368287,30.891996,4.86,-97.35,107.68,0.97,K0III,
16.370849,2.875413,7.24,10.52,-8.89,1.355,K2,
16.371497,-8.741636,7.34,-25.06,-10.56,0.313,A2,
16.372025,3.084997,7.32,-29.26,-16.26,0.433,F5,
16.372618,33.799052,5.2,5.52,-38.25,1.631,M2III,
16.372831,-80.745823,7.04,-43.85,-8.15,0.435,F5IV/V,
16.374444,-49.572354,5.32,-12.32,-26.01,-0.047,B6IV,
16.374741,-43.912051,5.89,-8.44,-11.32,1.121,G2Ib,
16.374783,33.703478,5.4,-5.22,50.03,1.523,K5III,
16.375756,-4.249244,7.34,-79.68,-175.52,0.718,G0,
16.376124,76.445059,7.43,-3.07,20.88,1.552,K5,
16.377474,-2.07987,6.24,-7.82,-7.36,0.058,B9V,
16.379717,-62.569252,7.29,13.47,3.59,0.944,K0III,
16.381554,-17.019142,6.87,23.34,-6.44,0.373,F0V,
16.38171,-75.974685,6.86,-15.54,-17.6,1.551,K4III,
16.381894,-66.887342,6.75,-13.54,-11.27,-0.073,B8/B9II/III,
16.38236,32.333013,6.41,22.17,-7.14,0.083,A4Vn,
16.383182,-7.208936,7.47,-14.96,6.17,1.736,M...,
16.384605,19.505983,7.39,-13.54,14.29,0.197,A0,
16.384977,-0.856162,7.46,-17.36,0.15,0.358,A5,
16.385297,50.344215,7.42,55.8,-8.28,0.516,F8,
16.385451,-37.424577,6.77,-64.37,-48.4,1.271,K2/K3III,
16.386493,-34.92495,7.17,-27.84,-48.94,0.375,F2V,
16.388228,35.611768,7.19,11.76,-40.16,0.911,K0,
16.394424,-41.074058,7.39,-1.84,-12.55,1.661,G3IIICN...,
16.396437,61.696461,5.67,-29.54,33.99,0.956,G8III,
16.398794,28.38404,7.48,-11.97,-1.16,1.088,K1II-III,
16.399089,-33.199396,6.45,-10.65,-27.49,0.013,A0V+...,
16.39986,61.514213,2.73,-16.98,56.68,0.91,G8III,Athebyne
16.400279,-58.605651,7.17,-53.11,-64.0,0.277,A8V,
16.400355,-39.19298,5.37,72.64,3.41,0.625,G3/G5V,
16.401243,-70.145278,7.05,-18.34,-53.29,1.024,K0III,
16.401718,-20.037327,4.48,-21.48,-47.53,0.996,K0III,
16.403008,6.948207,5.83,4.57,14.72,0.018,A2sp...,
16.404845,55.331974,6.93,-3.34,-323.6,0.575,F8,
16.406704,10.254334,6.93,4.67,-7.16,1.564,K5,
16.407037,55.205096,5.75,11.87,20.67,0.001,A2svar...,
16.407334,52.289406,6.84,-4.05,16.33,0.015,A0,
16.408451,-27.151147,7.47,-22.41,-29.26,0.171,A0IV,
16.408821,-37.566044,5.42,-14.06,-30.44,-0.104,B8V,
16.410958,-2.488093,7.21,-31.45,-14.15,0.43,F2,
16.411046,-29.704663,5.4,69.27,-82.06,0.625,G0,
16.412144,-34.893758,7.01,-1.69,-18.46,0.118,B4V,
16.413353,44.689945,7.17,7.74,6.57,0.478,F5,
16.415042,-45.349499,6.32,21.4,-15.18,0.187,A2/A3V,
16.41674,51.716611,7.35,0.0,19.55,0.238,A3,
16.421068,19.239735,7.0,10.41,-32.72,1.623,K5,
16.421561,-49.147866,7.33,-91.95,-91.5,0.3,K0/1V: + F,
16.422329,67.072391,7.18,0.05,12.32,1.085,K0,
16.422817,-63.125217,6.14,-19.16,8.72,0.029,A1V,
16.42338,37.394079,5.53,2.63,0.18,0.174,A5V,
16.423412,-23.46022,6.75,-8.6,-20.76,0.266,B3/B4V,
16.423598,14.03327,4.57,39.39,-59.89,0.002,B9p Cr,Cujam
16.424778,71.384578,7.09,20.76,-31.86,0.624,F8,
16.425558,51.138472,7.23,-45.08,-22.14,0.356,F0,
16.426412,-23.405213,7.27,-8.65,-26.92,0.32,A,
16.426422,-23.447178,4.57,-5.61,-25.04,0.227,B2V,
16.426823,-32.076732,7.4,-25.08,-45.19,0.425,F3V,
